contract_number;card_type;plastic_status;virtual_status;credit_limit;workflow_type;created_at;acquisition_channel;company_type;business_dni_type;business_website;business_foundation_year;city;department;bureau_score;banked_type1;banked_type2;hard_credit_check;number_saving_accounts;number_saving_accounts_alert;bureau_debt;bureau_debt_default;number_current_loans;number_current_loans_default;sherlock_anomaly;sherlock_distrust;sherlock_operator;sherlock_reactivate;sherlock_banked;sherlock_collection;emailage_eascore;lc_judicial_proceedings_against;number_shareholders;os;economic_activity_group;number_employees;mora_ultimos_6meses;moroso
2046;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;15/01/23 12:17;SOCIAL_NETWORKS;LTDA;NIT;no tiene;2014;Ibagué;Tolima;652;1;0;2;2;0;2708;0;2;0;0.11;0;claro;FALSE;1;1;458;0;2;Linux;SERVICIOS;2;0;0
2049;BUSINESS;PENDING_ACTIVATION;ACTIVE;30000000;CROSS_SELLING;23/01/23 11:40;CREDIT_PROFESSIONAL_CONTACT;SAS;NIT;tiene;2014;Bogotá;Bogotá;650;1;1;2;2;0;0;0;0;0;0.28;0.58;claro;FALSE;0;0;634;0;1;Windows;MANUFACTURA;34;0;0
2051;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;CROSS_SELLING;24/01/23 12:07;COMMERCIAL_ALLY;SAS;NIT;tiene;2016;Medellín;Antioquia;727;1;1;2;1;0;0;0;0;0;0.74;0.74;claro;FALSE;0;0;536;0;1;Windows;SERVICIOS;15;0;0
2056;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;BUSINESS;24/01/23 12:31;SOCIAL_NETWORKS;SAS;NIT;no tiene;2016;Bogotá;Bogotá;710;1;0;1;1;0;0;0;0;0;0.11;0;movistar;TRUE;1;1;669;0;1;Macintosh;SERVICIOS;1;0;0
2050;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;23/01/23 12:49;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2016;Medellín;Antioquia;764;1;1;1;2;0;0;0;0;0;0.48;0.45;claro;FALSE;0;0;272;0;2;Windows;SERVICIOS;63;0;0
2048;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;22/01/23 12:21;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Medellín;Antioquia;820;1;1;3;3;0;0;0;0;0;0.61;0.49;claro;FALSE;0;0;279;0;1;Windows;SERVICIOS;33;0;0
2055;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;25/01/23 14:14;INTERNET;SAS;NIT;tiene;2021;Medellín;Antioquia;651;1;1;1;3;0;0;0;0;0;0.38;0.47;claro;FALSE;0;0;736;0;1;Windows;SERVICIOS;26;0;0
2062;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000000;CROSS_SELLING;30/01/23 13:45;COMMERCIAL_ALLY;SAS;NIT;tiene;2019;Bogotá;Bogotá;597;1;1;3;3;0;0;0;0;0;0.72;0.27;claro;FALSE;0;0;538;0;1;Windows;MANUFACTURA;62;0;0
2061;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;30/01/23 11:28;SOCIAL_NETWORKS;SAS;NIT;tiene;2011;Bogotá;Bogotá;543;1;1;1;1;0;0;0;0;0;0.63;0.4;claro;FALSE;0;0;616;0;2;Windows;SERVICIOS;19;0;0
2059;BUSINESS;ACTIVE;ACTIVE;2000000;CROSS_SELLING;27/01/23 17:05;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2015;Medellín;Antioquia;619;1;1;1;1;0;0;0;0;0;0.56;0.36;claro;FALSE;0;0;692;0;1;Windows;SERVICIOS;27;0;0
2058;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000000;CROSS_SELLING;26/01/23 16:01;INTERNET;SAS;NIT;tiene;2018;Chía;Cundinamarca;672;1;1;2;1;0;0;0;0;0;0.56;0.66;claro;FALSE;0;0;461;0;2;Windows;MANUFACTURA;52;0;0
2057;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;26/01/23 14:28;SOCIAL_NETWORKS;SAS;NIT;no tiene;2021;Medellín;Antioquia;828;1;1;2;2;0;0;0;0;0;0.66;0.36;claro;FALSE;0;0;593;0;1;Windows;SERVICIOS;23;0;0
2052;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000000;CROSS_SELLING;24/01/23 15:14;COMMERCIAL_ALLY;SAS;NIT;tiene;2013;Bogotá;Bogotá;616;1;1;1;2;0;0;0;0;0;0.65;0.5;claro;FALSE;0;0;325;0;1;Windows;SERVICIOS;47;0;0
2073;BUSINESS;ACTIVE;ACTIVE;30000000;CROSS_SELLING;6/02/23 17:24;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Bogotá;Bogotá;663;1;1;2;2;0;0;0;0;0;0.43;0.54;claro;FALSE;0;0;386;0;1;Windows;MANUFACTURA;48;0;0
2071;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;6/02/23 20:33;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;708;1;1;1;3;0;0;0;0;0;0.52;0.32;claro;FALSE;0;0;579;0;2;Windows;SERVICIOS;50;0;0
2066;BUSINESS;PENDING_ACTIVATION;ACTIVE;30000000;CROSS_SELLING;2/02/23 12:13;EVENTS;SAS;NIT;tiene;2020;Bogotá;Bogotá;810;1;1;1;3;0;0;0;0;0;0.37;0.66;claro;FALSE;0;0;497;0;2;Windows;SERVICIOS;70;0;0
2070;BUSINESS;ACTIVE;ACTIVE;2000000;CROSS_SELLING;6/02/23 14:35;INTERNET;SAS;NIT;tiene;2020;Cali;Valle del cauca;822;1;1;1;2;0;0;0;0;0;0.62;0.43;claro;FALSE;0;0;703;0;1;Windows;SERVICIOS;64;0;0
2067;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;2/02/23 14:21;INTERNET;SAS;NIT;tiene;2018;Medellín;Antioquia;803;1;1;1;1;0;0;0;0;0;0.73;0.45;claro;FALSE;0;0;644;0;2;Windows;MANUFACTURA;58;4;0
2063;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;31/01/23 10:30;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Barranquilla;Atlántico;818;1;1;3;1;0;0;0;0;0;0.68;0.57;claro;FALSE;0;0;701;0;3;Windows;SERVICIOS;79;3;0
2069;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;6/02/23 14:19;SOCIAL_NETWORKS;SAS;NIT;no tiene;2015;Cali;Valle del cauca;623;1;1;2;2;0;0;0;0;0;0.32;0.31;claro;FALSE;0;0;498;0;0;Windows;SERVICIOS;25;0;0
2104;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;5/02/23 18:26;SOCIAL_NETWORKS;SAS;NIT;tiene;2007;Medellín;Antioquia;710;1;0;1;1;0;0;0;0;0;0.11;0;tigo;TRUE;1;0;727;0;1;iPhone;MANUFACTURA;4;0;0
2084;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;10000000;BUSINESS;5/02/23 7:36;INTERNET;SAS;NIT;tiene;2018;Palmira;Valle del cauca;620;1;0;2;2;0;9908;0;3;0;0.11;0;tigo;TRUE;1;1;501;0;1;Linux;COMERCIO;1;0;0
2134;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;14/03/23 9:34;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2016;Medellín;Antioquia;764;1;1;2;2;0;0;0;0;0;0.56;0.47;claro;FALSE;0;0;580;0;1;Windows;SERVICIOS;50;0;0
2076;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;CROSS_SELLING;10/02/23 15:00;REFERRER;SAS;NIT;tiene;2018;Bogotá;Bogotá;819;1;1;1;3;0;0;0;0;0;0.73;0.25;claro;FALSE;0;0;530;0;1;Windows;SERVICIOS;62;0;0
2077;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;CROSS_SELLING;13/02/23 14:04;COMMERCIAL_ALLY;SAS;NIT;tiene;2016;Barranquilla;Atlántico;717;1;1;2;3;0;0;0;0;0;0.25;0.37;claro;FALSE;0;0;331;0;1;Windows;SERVICIOS;31;0;0
2075;BUSINESS;ACTIVE;ACTIVE;2000000;CROSS_SELLING;10/02/23 12:28;SOCIAL_NETWORKS;SAS;NIT;tiene;2022;Barranquilla;Atlántico;620;1;1;3;3;0;0;0;0;0;0.49;0.38;claro;FALSE;0;0;702;0;1;Windows;SERVICIOS;56;0;0
2080;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000000;CROSS_SELLING;15/02/23 11:22;REFERRER;SAS;NIT;tiene;2018;Bogotá;Bogotá;684;1;1;3;3;0;0;0;0;0;0.51;0.28;claro;FALSE;0;0;624;0;2;Windows;MANUFACTURA;58;4;0
2081;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;CROSS_SELLING;15/02/23 15:49;INTERNET;SAS;NIT;tiene;2015;Cartagena de indias;Bolívar;785;1;1;3;3;0;0;0;0;0;0.46;0.45;claro;FALSE;0;0;443;0;1;Windows;SERVICIOS;68;0;0
2074;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;10/02/23 10:26;REFERRER;SAS;NIT;no tiene;2020;Copacabana;Antioquia;816;1;1;3;1;0;0;0;0;0;0.29;0.61;claro;FALSE;0;0;576;0;1;Windows;MANUFACTURA;78;3;0
2078;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;13/02/23 16:12;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2016;Medellín;Antioquia;709;1;1;1;3;0;0;0;0;0;0.54;0.56;claro;FALSE;0;0;281;0;3;Windows;SERVICIOS;52;0;0
2083;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;CROSS_SELLING;15/02/23 16:24;COMMERCIAL_ALLY;SAS;NIT;no tiene;2021;Medellín;Antioquia;704;1;1;1;1;0;0;0;0;0;0.5;0.54;claro;FALSE;0;0;696;0;3;Windows;SERVICIOS;50;0;0
2086;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;13/02/23 19:45;REFERRER;SAS;NIT;no tiene;2012;Medellín;Antioquia;811;1;1;1;3;0;0;0;0;0;0.28;0.55;claro;FALSE;0;0;565;0;1;Windows;SERVICIOS;39;1;0
2090;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;9/02/23 15:47;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Bogotá;Bogotá;710;1;0;1;2;0;0;0;0;0;0.23;0;tigo;TRUE;1;1;678;0;2;iPhone;SERVICIOS;6;0;0
2102;BUSINESS;FRAUDULENT;FRAUDULENT;2000000;BUSINESS;15/02/23 18:55;COMMERCIAL_ALLY;SAS;NIT;tiene;2012;Bogotá;Bogotá;632;1;0;3;1;0;8738;0;1;0;0.11;0;claro;TRUE;1;1;693;0;2;Windows;SERVICIOS;2;0;0
2089;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;13/02/23 19:19;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2012;Envigado;Antioquia;688;1;1;1;3;0;0;0;0;0;0.3;0.48;claro;FALSE;0;0;621;0;2;Windows;SERVICIOS;60;0;0
2087;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;16/02/23 14:19;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Copacabana;Antioquia;569;1;1;3;2;0;0;0;0;0;0.27;0.59;claro;FALSE;0;0;527;0;1;Windows;MANUFACTURA;48;0;0
2102;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;15/02/23 18:55;COMMERCIAL_ALLY;SAS;NIT;tiene;2012;Bogotá;Bogotá;632;1;0;3;1;0;8738;0;1;0;0.11;0;claro;TRUE;1;1;376;0;2;Windows;SERVICIOS;2;0;0
2115;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;15/02/23 17:27;COMMERCIAL_ALLY;SAS;NIT;tiene;2004;Medellín;Antioquia;757;0;0;3;1;0;0;0;0;0;0.66;0.31;claro;FALSE;0;0;456;0;4;Windows;SERVICIOS;57;24;1
2099;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;21/02/23 12:59;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2019;Medellín;Antioquia;571;1;1;1;2;0;0;0;0;0;0.32;0.36;claro;FALSE;0;0;546;0;5;Windows;SERVICIOS;68;0;0
2107;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;27/02/23 11:51;REFERRER;SAS;NIT;tiene;2017;Itaguí;Antioquia;605;1;1;2;2;0;0;0;0;0;0.32;0.43;claro;FALSE;0;0;511;0;1;Windows;MANUFACTURA;76;0;0
2105;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;24/02/23 13:07;DIRECTO;SAS;NIT;tiene;1988;Guarne;Antioquia;546;1;1;1;1;0;0;0;0;0;0.7;0.72;claro;FALSE;0;0;732;0;0;Windows;MANUFACTURA;67;0;0
2093;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;CROSS_SELLING;17/02/23 21:38;EVENTS;SAS;NIT;tiene;2022;Medellín;Antioquia;649;1;1;2;3;0;0;0;0;0;0.38;0.73;claro;FALSE;0;0;487;0;1;Windows;SERVICIOS;52;0;0
2101;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000000;CROSS_SELLING;22/02/23 9:46;SOCIAL_NETWORKS;SAS;NIT;tiene;2012;Rionegro;Antioquia;591;1;1;3;3;0;0;0;0;0;0.75;0.31;claro;FALSE;0;0;498;0;1;Windows;MANUFACTURA;73;0;0
2097;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000000;CROSS_SELLING;21/02/23 9:20;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2012;Bogotá;Bogotá;550;1;1;3;1;0;0;0;0;0;0.47;0.6;claro;FALSE;0;0;654;0;2;Windows;SERVICIOS;49;3;0
2103;BUSINESS;PENDING_ACTIVATION;ACTIVE;30000000;CROSS_SELLING;23/02/23 10:33;COMMERCIAL_ALLY;SAS;NIT;no tiene;2021;Medellín;Antioquia;569;1;1;3;2;0;0;0;0;0;0.53;0.71;claro;FALSE;0;0;658;0;1;Windows;SERVICIOS;18;0;0
2095;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;20/02/23 9:19;SOCIAL_NETWORKS;SAS;NIT;tiene;2020;Bogotá;Bogotá;796;1;1;2;1;0;0;0;0;0;0.72;0.75;claro;FALSE;0;0;483;0;3;Windows;SERVICIOS;22;0;0
2100;BUSINESS;ACTIVE;ACTIVE;2000000;CROSS_SELLING;17/02/23 11:49;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Florencia;Caquetá;768;1;1;1;3;0;0;0;0;0;0.39;0.34;claro;FALSE;0;0;568;0;2;Windows;SERVICIOS;17;0;0
2098;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;21/02/23 9:37;SOCIAL_NETWORKS;SAS;NIT;tiene;2022;Medellín;Antioquia;733;1;1;1;3;0;0;0;0;0;0.66;0.47;claro;FALSE;0;0;693;0;2;Windows;SERVICIOS;69;0;0
2108;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;CROSS_SELLING;27/02/23 12:28;INTERNET;SAS;NIT;tiene;2013;Medellín;Antioquia;747;1;1;1;2;0;0;0;0;0;0.31;0.41;claro;FALSE;0;0;706;0;1;Windows;SERVICIOS;78;0;0
2094;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;18/02/23 9:56;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Bogotá;Bogotá;806;1;1;1;2;0;0;0;0;0;0.25;0.72;claro;FALSE;0;0;439;0;4;Windows;COMERCIO;67;0;0
2092;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;17/02/23 15:57;INTERNET;SAS;NIT;tiene;2015;Bogotá;Bogotá;700;1;1;3;3;0;0;0;0;0;0.48;0.74;claro;FALSE;0;0;573;0;1;Windows;SERVICIOS;80;0;0
2106;BUSINESS;ACTIVE;ACTIVE;2000000;CROSS_SELLING;27/02/23 10:16;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2018;Medellín;Antioquia;561;1;1;3;1;0;0;0;0;0;0.4;0.45;claro;FALSE;0;0;377;0;2;Windows;SERVICIOS;19;0;0
2096;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;21/02/23 8:35;INTERNET;SAS;NIT;tiene;2021;Bogotá;Bogotá;621;1;1;2;2;0;0;0;0;0;0.25;0.72;claro;FALSE;0;0;391;0;3;Windows;MANUFACTURA;27;0;0
2123;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;23/02/23 17:11;SOCIAL_NETWORKS;SAS;NIT;no tiene;2015;Medellín;Antioquia;710;1;0;1;1;0;0;0;0;0;0.11;0;tigo;TRUE;1;1;594;0;7;Windows;SERVICIOS;2;0;0
2111;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;27/02/23 9:03;INTERNET;SAS;NIT;tiene;2017;Bogotá;Bogotá;710;1;0;3;1;0;0;0;0;0;0.12;0;tigo;TRUE;1;1;421;0;5;Macintosh;MANUFACTURA;77;0;0
2112;BUSINESS;ACTIVE;ACTIVE;2000000;CROSS_SELLING;27/02/23 12:41;SOCIAL_NETWORKS;SAS;NIT;tiene;2009;Medellín;Antioquia;562;1;1;2;3;0;0;0;0;0;0.63;0.39;claro;FALSE;0;0;501;0;2;Windows;SERVICIOS;74;0;0
2117;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;20/02/23 13:31;REFERRER;SAS;NIT;no tiene;2012;Medellín;Antioquia;618;1;1;3;1;0;0;0;0;0;0.53;0.4;claro;FALSE;0;0;293;0;2;Windows;SERVICIOS;45;0;0
2113;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;2/03/23 10:54;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2023;Medellín;Antioquia;751;1;1;2;1;0;0;0;0;0;0.43;0.56;claro;FALSE;0;0;598;0;2;Windows;SERVICIOS;36;0;0
2114;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;CROSS_SELLING;2/03/23 11:06;SOCIAL_NETWORKS;SAS;NIT;tiene;2015;Bogotá;Bogotá;735;1;1;3;3;0;0;0;0;0;0.5;0.49;claro;FALSE;0;0;511;0;2;Windows;SERVICIOS;52;0;0
2116;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;3/03/23 12:59;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Bogotá;Bogotá;760;1;1;1;3;0;0;0;0;0;0.66;0.28;claro;FALSE;0;0;283;0;2;Windows;SERVICIOS;40;0;0
2110;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;27/02/23 16:49;REFERRER;SAS;NIT;no tiene;2012;Medellín;Antioquia;689;1;1;1;1;0;0;0;0;0;0.33;0.59;claro;FALSE;0;0;581;0;1;Windows;SERVICIOS;54;0;0
2127;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;7/03/23 11:52;INTERNET;SAS;NIT;tiene;2020;Medellín;Antioquia;652;1;0;1;4;0;0;0;1;0;0.23;0;claro;TRUE;1;1;394;0;2;Windows;SERVICIOS;1;0;0
2119;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;3/03/23 11:51;COMMUNICATION_MEDIA;SAS;NIT;tiene;2014;Itaguí;Antioquia;778;1;1;1;3;0;0;0;0;0;0.51;0.27;claro;FALSE;0;0;346;0;5;Windows;SERVICIOS;69;0;0
2109;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;27/02/23 17:53;COMMERCIAL_ALLY;SAS;NIT;tiene;2018;Itaguí;Antioquia;685;1;1;1;1;0;0;0;0;0;0.48;0.25;claro;FALSE;0;0;537;0;3;Windows;MANUFACTURA;51;0;0
2118;BUSINESS;FRAUDULENT;FRAUDULENT;2000000;CROSS_SELLING;6/03/23 13:31;INTERNET;SAS;NIT;tiene;2020;Ibagué;Tolima;725;0;0;1;2;0;0;0;0;0;0.29;0.26;claro;FALSE;0;0;298;0;1;Windows;SERVICIOS;52;30;1
2133;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;3/03/23 13:09;INTERNET;SAS;NIT;no tiene;2019;Bogotá;Bogotá;710;1;0;2;1;0;0;0;0;0;0.11;0;movistar;TRUE;1;1;467;0;2;Macintosh;SERVICIOS;2;0;0
2132;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;2/03/23 14:49;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Bogotá;Bogotá;710;1;0;1;1;0;0;0;0;0;0.23;0;claro;TRUE;1;0;612;0;1;Linux;SERVICIOS;56;0;0
2137;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;6/03/23 15:57;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2021;Envigado;Antioquia;601;1;1;3;2;0;0;0;0;0;0.36;0.25;claro;FALSE;0;0;399;0;5;Windows;SERVICIOS;52;0;0
2141;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;2/03/23 11:07;DIRECTO;SAS;NIT;tiene;2021;Barranquilla;Atlántico;674;1;1;2;3;0;0;0;0;0;0.6;0.42;claro;FALSE;0;0;408;0;1;Windows;SERVICIOS;27;0;0
2118;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;6/03/23 13:31;INTERNET;SAS;NIT;tiene;2020;Ibagué;Tolima;693;0;0;1;3;0;0;0;0;0;0.53;0.4;claro;FALSE;0;0;516;0;1;Windows;SERVICIOS;12;30;1
2122;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;9/03/23 11:15;COMMERCIAL_ALLY;SAS;NIT;tiene;2016;Envigado;Antioquia;683;1;1;1;2;0;0;0;0;0;0.75;0.68;claro;FALSE;0;0;626;0;3;Windows;MANUFACTURA;24;0;0
2162;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;14/03/23 17:36;SOCIAL_NETWORKS;SAS;NIT;no tiene;2016;Bogotá;Bogotá;560;1;1;2;3;0;0;0;0;0;0.7;0.71;claro;FALSE;0;0;320;0;1;Windows;SERVICIOS;37;0;0
2177;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;CROSS_SELLING;13/03/23 14:19;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2011;San pedro de los milagros;Antioquia;714;1;1;1;2;0;0;0;0;0;0.44;0.69;claro;FALSE;0;0;748;0;3;Windows;MANUFACTURA;39;0;0
2184;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;13/03/23 19:10;COMMERCIAL_ALLY;SAS;NIT;tiene;2018;Bogotá;Bogotá;710;1;0;1;1;0;0;0;0;0;0.11;0;movistar;TRUE;1;1;338;0;2;Macintosh;SERVICIOS;1;0;0
2193;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000000;BUSINESS;15/03/23 18:36;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2021;Rionegro;Antioquia;710;1;0;3;1;0;0;0;0;0;0.11;0;tigo;TRUE;1;1;686;0;2;Linux;MANUFACTURA;1;0;0
2128;BUSINESS;PENDING_ACTIVATION;ACTIVE;30000000;CROSS_SELLING;13/03/23 13:16;COMMUNICATION_MEDIA;SAS;NIT;tiene;2020;Bogotá;Bogotá;633;1;1;2;1;0;0;0;0;0;0.61;0.56;claro;FALSE;0;0;366;0;1;Windows;SERVICIOS;16;0;0
2129;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;10/03/23 9:39;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2016;Medellín;Antioquia;826;1;1;3;3;0;0;0;0;0;0.39;0.34;claro;FALSE;0;0;489;0;1;Windows;SERVICIOS;76;0;0
2126;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;CROSS_SELLING;10/03/23 10:28;COMMUNICATION_MEDIA;SAS;NIT;tiene;2020;Medellín;Antioquia;640;1;1;1;3;0;0;0;0;0;0.66;0.72;claro;FALSE;0;0;352;0;1;Windows;MANUFACTURA;39;0;0
2130;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;11/03/23 22:01;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2021;Medellín;Antioquia;710;1;0;2;1;0;0;0;0;0;0.23;0;tigo;TRUE;1;1;545;0;2;Windows;SERVICIOS;3;0;0
2125;BUSINESS;CANCELED;CANCELED;10000000;CROSS_SELLING;9/03/23 16:59;COMMUNICATION_MEDIA;SAS;NIT;tiene;2014;Bogotá;Bogotá;797;0;0;3;1;0;0;0;0;0;0.66;0.63;claro;FALSE;0;0;744;0;1;Windows;SERVICIOS;70;0;0
2124;BUSINESS;ACTIVE;ACTIVE;30000000;CROSS_SELLING;9/03/23 15:57;SOCIAL_NETWORKS;SAS;NIT;tiene;2012;Medellín;Antioquia;800;1;1;3;2;0;0;0;0;0;0.31;0.38;claro;FALSE;0;0;721;0;1;Windows;SERVICIOS;29;0;0
2121;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;8/03/23 13:37;COMMERCIAL_ALLY;SAS;NIT;no tiene;2018;Bogotá;Bogotá;544;1;1;2;1;0;0;0;0;0;0.3;0.42;claro;FALSE;0;0;687;0;2;Windows;SERVICIOS;69;0;0
2138;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000000;CROSS_SELLING;15/03/23 11:07;COMMUNICATION_MEDIA;SAS;NIT;tiene;2007;Sabaneta;Antioquia;663;1;1;1;2;0;0;0;0;0;0.3;0.73;claro;FALSE;0;0;736;0;4;Windows;SERVICIOS;37;0;0
2143;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;CROSS_SELLING;16/03/23 10:20;INTERNET;OTHER;NIT;tiene;2002;Bogotá;Bogotá;746;1;1;3;2;0;0;0;0;0;0.5;0.75;claro;FALSE;0;0;480;0;2;Windows;SERVICIOS;76;0;0
2135;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;14/03/23 11:50;REFERRER;SAS;NIT;tiene;2020;Bogotá;Bogotá;580;1;1;2;3;0;0;0;0;0;0.46;0.65;claro;FALSE;0;0;732;0;2;Windows;SERVICIOS;50;0;0
2131;BUSINESS;ACTIVE;ACTIVE;30000000;CROSS_SELLING;14/03/23 9:37;INTERNET;SAS;NIT;no tiene;2022;Envigado;Antioquia;572;1;1;2;3;0;0;0;0;0;0.72;0.46;claro;FALSE;0;0;512;0;2;Windows;SERVICIOS;46;0;0
2145;BUSINESS;ACTIVE;ACTIVE;10000000;CROSS_SELLING;15/03/23 11:53;COMMERCIAL_ALLY;SAS;NIT;tiene;2021;Bogotá;Bogotá;681;1;1;1;2;0;0;0;0;0;0.67;0.7;claro;FALSE;0;0;643;0;2;Windows;MANUFACTURA;53;0;0
2136;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;14/03/23 12:25;SOCIAL_NETWORKS;LTDA;NIT;no tiene;2020;Jamundí;Valle del cauca;533;1;1;3;3;0;0;0;0;0;0.71;0.57;claro;FALSE;0;0;323;0;1;Windows;SERVICIOS;58;0;0
"2144;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;13/03/23 16:49;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2012;San andrés;Archipiélago de san andrés, providencia y santa catalina;549;1;1;3;3;0;0;0;0;0;0.54;0.65;claro;FALSE;0;0;454;0;3;Windows;SERVICIOS;34;0;0"
