id,contract_number,card_type,plastic_status,virtual_status,credit_limit,sempli_score,workflow_id,workflow_type,status,rejection_reason,created_at,acquisition_channel,company_type,business_dni_type,business_website,employees_range,business_foundation_year,economic_activity,city,department,bureau_type,bureau_mean_age,bureau_score,banked_type1,banked_type2,hard_credit_check,number_saving_accounts,number_saving_accounts_alert,bureau_debt,bureau_debt_default,number_current_loans,number_current_loans_default,max_vector_24m,current_vector,max_vector_3m,max_vector_6m,max_vector_12m,sherlock_anomaly,sherlock_distrust,sherlock_operator,sherlock_line_start_date,sherlock_line_state,sherlock_reactivate,sherlock_banked,sherlock_collection,sherlock_collection_perc,sherlock_collection_no_telcos_perc,emailage_ipaddress,emailage_ipcity,emailage_ipcountry,emailage_ipregion,emailage_eascore,credit_study_income,onboarding_income,dian_income,lc_judicial_proceedings_against,number_shareholders,tier,os,economic_activity_description,economic_activity_group,number_employees,mora_ultimos_6meses,moroso
16635,1197,BUSINESS,ACTIVE,ACTIVE,5000,,7450,BUSINESS,SUCCESS,,2022-03-05 16:00:45,SOCIAL_NETWORKS,SAS,NIT,,RANGE_2,2014,23,Bogotá D.C.,"Bogotá, d. c.",transunion,,649,1,0,5,3,0,539,0,1,0,0,0,0,0,0,0.23,0,movistar,2016-08-01 0:00:00,ACTIVE,TRUE,1,1,31.034.482.758,31.034.482.758,191.111.46.167,bogota,Colombia,distrito capital,11,734661.96,717998,734662,0,1,1,Linux,"Hardware, Electrónica y semiconductores",MANUFACTURA,8,5,0
26055,1511,BUSINESS,ACTIVE,ACTIVE,10000,,11065,FAMILY_AND_FRIENDS,SUCCESS,,2022-05-24 15:33:11,SOCIAL_NETWORKS,SAS,NIT,www.biocuatro.com,,2020,21,Envigado,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,Equipos y suministros médicos,MANUFACTURA,,1,0
30397,1649,BUSINESS,ACTIVE,ACTIVE,5000,,12386,FAMILY_AND_FRIENDS,SUCCESS,,2022-07-28 14:30:59,INTERNET,SAS,NIT,www.vadsoluciones.com.co,,2014,36,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Ingeniería,SERVICIOS,,0,0
31726,1698,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,20000,,,CROSS_SELLING,SUCCESS,,2022-08-18 16:21:23,SOCIAL_NETWORKS,SAS,NIT,www.filiadei.com,,2019,36,La estrella,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Ingeniería,SERVICIOS,,5,0
18045,1272,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,10000,,8099,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-15 10:19:33,SOCIAL_NETWORKS,SAS,NIT,www.soeltec.com.co,,2019,45,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,Tecnología y suministros para empresa y hogar,COMERCIO,,0,0
33099,1781,BUSINESS,ACTIVE,ACTIVE,10000,,13476,BUSINESS,SUCCESS,,2022-09-12 16:19:01,SOCIAL_NETWORKS,SAS,NIT,https://www.pitsbit.store/,RANGE_1,2019,28,Bogotá D.C.,"Bogotá, d. c.",transunion,,637,1,0,3,1,0,22007,0,3,0,0,0,0,0,0,0.23,0,movistar,2017-02-01 0:00:00,ACTIVE,TRUE,1,1,9.803.921.569,9.803.921.569,181.62.148.98,bogota,Colombia,distrito capital,189,1741434,1803000,1741434,0,2,3,Linux,Vehículos y autopartes,MANUFACTURA,,3,0
30048,1654,BUSINESS,ACTIVE,ACTIVE,10000,,12264,BUSINESS,SUCCESS,,2022-07-22 9:18:07,INTERNET,SAS,NIT,,RANGE_1,2019,33,Bogotá D.C.,"Bogotá, d. c.",transunion,,,1,0,3,1,0,,,,,,,,,,0.23,0,movistar,2016-07-01 0:00:00,ACTIVE,TRUE,1,1,19.417.475.728,19.417.475.728,200.118.16.140,bogota,Colombia,distrito capital,218,-12,,,0,1,2,Linux,Consultoría empresarial,SERVICIOS,2,0,0
33652,1835,BUSINESS,ACTIVE,ACTIVE,5000,,13675,BUSINESS,SUCCESS,,2022-09-20 15:37:35,SOCIAL_NETWORKS,SAS,NIT,www.analyce.com.co,RANGE_1,2021,28,Medellín,Antioquia,transunion,,,1,0,3,1,0,,,,,,,,,,0.28,0,claro,2020-12-01 0:00:00,ACTIVE,TRUE,1,1,20.202.020.202,20.202.020.202,201.221.176.46,medellin,Colombia,antioquia,252,750182.04,750182,750182,0,2,1,Windows,Vehículos y autopartes,MANUFACTURA,1,0,0
17896,1289,BUSINESS,ACTIVE,ACTIVE,20000,,8030,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-14 10:28:44,FRIEND_OR_COLLEAGUE,SAS,NIT,https://www.lolarelola.com/,,2017,44,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Moda,COMERCIO,,0,0
15158,1110,PROFESSIONAL,ACTIVE,ACTIVE,10000,,6727,PROFESSIONAL,SUCCESS,,2022-02-27 16:33:57,SOCIAL_NETWORKS,,CC,tuasesorplus.com,,2019,40,Valledupar,Cesar,experian,25,705,1,1,12,10,0,13160,0,7,0,0,0,0,0,0,0.11,0,tigo,2018-03-01 0:00:00,ACTIVE,TRUE,1,0,0,0,191.95.19.228,floridablanca,Colombia,santander,116,39324.96,30000,39325,0,,2,Windows,Software y servicios de internet,SERVICIOS,,8,0
22747,1443,BUSINESS,ACTIVE,ACTIVE,5000,,9691,FAMILY_AND_FRIENDS,SUCCESS,,2022-04-28 19:01:44,INTERNET,SAS,NIT,www.quimiscol.com,,2017,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,8,0
19918,1410,BUSINESS,ACTIVE,ACTIVE,5000,,8947,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-30 10:52:30,COMMERCIAL_ALLY,SAS,NIT,www.oxa.com.co,,2018,30,Cali,Valle del cauca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Arquitectura y diseño,SERVICIOS,,0,0
38961,2153,BUSINESS,ACTIVE,ACTIVE,10000,798,15984,BUSINESS,SUCCESS,,2023-03-21 14:16:41,COMMERCIAL_ALLY,SAS,NIT,www.cuntair sas.com,RANGE_1,2018,33,Sabaneta,Antioquia,transunion,,676,1,0,3,2,0,2207,0,1,0,0,0,0,0,0,0.23,0,claro,2018-02-01 0:00:00,ACTIVE,TRUE,1,1,5.836.575.875,5.836.575.875,191.156.42.127,medellin,Colombia,antioquia,96,149964,149950,149964,,1,3,iPhone,Consultoría empresarial,SERVICIOS,2,0,0
39227,2187,BUSINESS,ACTIVE,ACTIVE,5000,757,16106,BUSINESS,SUCCESS,,2023-03-31 9:12:44,SOCIAL_NETWORKS,SAS,NIT,www.distriblandon.com,RANGE_2,2021,45,Medellín,Antioquia,transunion,,0,1,0,,1,0,,,,,,,,,,0.34,0,tigo,2022-06-01 0:00:00,ACTIVE,FALSE,1,0,0,0,201.221.176.41,medellin,Colombia,antioquia,500,0,70000,3,,1,2,Windows,Tecnología y suministros para empresa y hogar,COMERCIO,,0,0
39704,2195,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,16378,CROSS_SELLING,SUCCESS,,2023-04-13 22:00:01,COMMERCIAL_ALLY,SAS,NIT,www.produccioneslivesound.com,,2016,31,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Arte, Entretenimiento y Recreación",SERVICIOS,,0,0
39678,2201,BUSINESS,ACTIVE,ACTIVE,5000,757,16289,BUSINESS,SUCCESS,,2023-04-12 14:53:45,SOCIAL_NETWORKS,SAS,NIT,,RANGE_1,2020,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,0,1,0,2,1,0,,,,,,,,,,0.23,0,tigo,2016-07-01 0:00:00,ACTIVE,TRUE,1,0,0,0,190.26.15.135,bogota,Colombia,distrito capital,145,442800,442800,442800,,1,2,Linux,Software y servicios de internet,SERVICIOS,,0,0
39697,2214,BUSINESS,PENDING_ACTIVATION,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-04-13 11:21:38,COMMERCIAL_ALLY,LTDA,NIT,www.madona.com.co,,2004,27,Envigado,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"Textiles, cueros y prendas de vestir",MANUFACTURA,,0,0
39792,2212,BUSINESS,PENDING_ACTIVATION,ACTIVE,30000,948,16348,CURRENT_CUSTOMER,SUCCESS,,2023-04-18 9:50:50,EVENTS,SAS,NIT,https://proexingenieria.com/,RANGE_1,2019,36,Bogotá D.C.,"Bogotá, d. c.",transunion,,676,0,0,1,1,0,13315,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,23.263.403.999.999.900,232634,232634,,2,5,,Ingeniería,SERVICIOS,,0,0
39849,2215,BUSINESS,PENDING_ACTIVATION,ACTIVE,2000,,,CROSS_SELLING,SUCCESS,,2023-04-20 13:39:18,INTERNET,SAS,NIT,https://casagardenia.com.co/,,2018,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0
39851,2216,BUSINESS,PENDING_ACTIVATION,ACTIVE,2000,,,CROSS_SELLING,SUCCESS,,2023-04-20 15:18:03,COMMERCIAL_ALLY,SAS,NIT,www.gtsas.com.co,,2018,47,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Construcción civil,SERVICIOS,,0,0
39852,2218,BUSINESS,PENDING_ACTIVATION,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-04-20 15:41:17,COMMERCIAL_ALLY,SAS,NIT,www.coldatex.com.co,,2011,27,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Textiles, cueros y prendas de vestir",MANUFACTURA,,0,0
2763,548,BUSINESS,ACTIVE,ACTIVE,10000,,1608,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 18:02:07,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,0
4953,676,BUSINESS,ACTIVE,ACTIVE,5000,,2583,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-30 14:38:17,INTERNET,SAS,NIT,www.jrincon.com.co,RANGE_1,2011,45,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Tecnología y suministros para empresa y hogar,COMERCIO,,6,0
8542,777,PROFESSIONAL,SECURITY_LOCKED,SECURITY_LOCKED,1.235.164.391,,3980,PROFESSIONAL,SUCCESS,,2022-01-18 7:07:50,COMMERCIAL_ALLY,,CE,,,2014,44,Bogotá D.C.,"Bogotá, d. c.",experian,,757,0,1,8,2,0,5078,0,3,0,0,0,0,0,0,0.11,0,claro,2018-09-01 0:00:00,ACTIVE,FALSE,1,0,0,0,191.156.184.131,bogota,Colombia,distrito capital,99,41975.04,14500,41975,,,3,iPhone,Moda,COMERCIO,,89,1
11741,945,BUSINESS,ACTIVE,ACTIVE,20000,,5245,BUSINESS,SUCCESS,,2022-02-09 16:27:34,SOCIAL_NETWORKS,SAS,NIT,www.outincolombia.com,RANGE_1,2016,35,Medellín,Antioquia,transunion,,637,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0.23,0,movistar,2017-04-01 0:00:00,ACTIVE,TRUE,1,1,11.869.436.202,11.869.436.202,201.232.222.103,medellin,Colombia,antioquia,3,20.109.803.999.999.900,201098,201098,0,1,3,Macintosh,"Hotelería, Turismo y Eventos",SERVICIOS,3,0,0
86,55,PROFESSIONAL,ACTIVE,ACTIVE,10000,,207,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-07 17:43:36,FRIEND_OR_COLLEAGUE,,CC,,,,,Bello,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20,1
2966,526,PROFESSIONAL,SECURITY_LOCKED,SECURITY_LOCKED,216.708.027,,1703,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 11:56:53,SOCIAL_NETWORKS,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,8,0
32830,1757,BUSINESS,ACTIVE,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2022-09-07 10:21:44,COMMERCIAL_ALLY,SAS,NIT,www.k5sas.com,,2009,47,Envigado,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Construcción civil,SERVICIOS,,0,0
39584,2189,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,10000,,,CROSS_SELLING,SUCCESS,,2023-04-10 8:45:38,FRIEND_OR_COLLEAGUE,SAS,NIT,www.cimaestudio.co,,2020,37,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Publicidad,SERVICIOS,,0,0
39875,2221,BUSINESS,PENDING_ACTIVATION,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-04-21 10:43:13,COMMERCIAL_ALLY,SAS,NIT,http://rowtecnologia.com/,,2012,36,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Ingeniería,SERVICIOS,,0,0
39894,2222,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-04-21 17:16:47,FRIEND_OR_COLLEAGUE,SAS,NIT,,,2018,55,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Actividades veterinarias,SERVICIOS,,0,0
13639,1069,PROFESSIONAL,ACTIVE,ACTIVE,5000,,6188,PROFESSIONAL,SUCCESS,,2022-02-22 21:26:11,SOCIAL_NETWORKS,,CC,www.vcgrupoconsultor.com,,2018,33,Bogotá D.C.,"Bogotá, d. c.",experian,40,823,1,1,8,6,0,6034,0,3,0,0,0,0,0,0,0.11,0,claro,2017-10-01 0:00:00,ACTIVE,TRUE,1,1,0,0,190.156.161.125,bogota,Colombia,distrito capital,500,32255.04,32252,32255,2,,5,Linux,Consultoría empresarial,SERVICIOS,1,0,0
6872,759,PROFESSIONAL,ACTIVE,ACTIVE,597.817.679,,3435,PROFESSIONAL,SUCCESS,,2022-01-09 8:52:16,SOCIAL_NETWORKS,,CC,,,2020,27,Bogotá D.C.,"Bogotá, d. c.",experian,40,636,,1,16,5,0,0,0,0,0,0,0,0,0,0,0.19,0,claro,2021-07-01 0:00:00,ACTIVE,TRUE,1,0,0,0,191.156.58.40,bogota,Colombia,distrito capital,179,25683.96,49872,25684,,,2,Linux,"Textiles, cueros y prendas de vestir",MANUFACTURA,,22,1
38809,2210,BUSINESS,ACTIVE,ACTIVE,5000,757,15899,BUSINESS,SUCCESS,,2023-03-13 9:46:17,SOCIAL_NETWORKS,SAS,NIT,www.uvamar.com,RANGE_1,2017,27,Ibagué,Tolima,transunion,,0,1,0,,1,0,,,,,,,,,,0.11,0,movistar,2018-04-01 0:00:00,ACTIVE,TRUE,1,0,0,0,181.49.141.221,medellin,Colombia,antioquia,500,381678,381678,381678,,3,2,Windows,"Textiles, cueros y prendas de vestir",MANUFACTURA,,0,0
27745,1559,BUSINESS,ACTIVE,ACTIVE,5000,,11563,FAMILY_AND_FRIENDS,SUCCESS,,2022-06-14 15:56:10,EVENTS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,12,0
14114,1213,PROFESSIONAL,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,10000,,7577,PROFESSIONAL,SUCCESS,,2022-02-24 8:46:40,INTERNET,,CC,,,2022,40,Bogotá D.C.,"Bogotá, d. c.",experian,32,733,1,1,14,10,0,14020,0,3,0,0,0,0,0,0,0.11,0,claro,2018-02-01 0:00:00,ACTIVE,TRUE,1,0,0,0,186.80.52.51,bogota,Colombia,distrito capital,131,59703,65.055.702,59703,0,,3,Macintosh,Software y servicios de internet,SERVICIOS,,1,0
36438,2012,BUSINESS,SECURITY_LOCKED,SECURITY_LOCKED,2000,,,CROSS_SELLING,SUCCESS,,2022-12-22 11:43:28,COMMERCIAL_ALLY,SAS,NIT,,,2022,27,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Textiles, cueros y prendas de vestir",MANUFACTURA,,12,0
461,290,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,20000,,614,FAMILY_AND_FRIENDS,SUCCESS,,2021-11-25 14:40:39,FRIEND_OR_COLLEAGUE,SAS,NIT,www.runfalcon.com,RANGE_1,2021,40,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Software y servicios de internet,SERVICIOS,,0,0
7338,726,PROFESSIONAL,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,10000,,3440,PROFESSIONAL,SUCCESS,,2022-01-11 11:26:25,COMMERCIAL_ALLY,,CC,https://www.steelmetal.com.co/,,2020,24,Medellín,Antioquia,experian,40,729,1,1,16,9,0,41739,0,9,0,0,0,0,0,0,0.23,0,claro,2018-09-01 0:00:00,ACTIVE,TRUE,1,1,15.015.015.015,15.015.015.015,181.58.39.64,sabaneta,Colombia,antioquia,703,56006.04,16000,56006,0,,3,Windows,"Manufactura de materiales (metal, cemento, vidrio, acero, plástico, caucho)",MANUFACTURA,,1,0
17065,1205,BUSINESS,ACTIVE,ACTIVE,10000,,7646,FAMILY_AND_FRIENDS,SUCCESS,,2022-03-08 10:48:22,SOCIAL_NETWORKS,SAS,NIT,,,,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,5,0
35795,1955,BUSINESS,ACTIVE,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2022-11-24 15:19:57,SOCIAL_NETWORKS,SAS,NIT,www.acabadosyestilos.com,,2019,24,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Manufactura de materiales (metal, cemento, vidrio, acero, plástico, caucho)",MANUFACTURA,,23,1
395,264,BUSINESS,CANCELED,CANCELED,30000,,529,CURRENT_CUSTOMER,SUCCESS,,2021-11-19 18:02:04,GOOGLE_SEARCH,SAS,NIT,www.equipmarket.com.co,RANGE_2,2020,28,Cartagena de indias,Bolívar,transunion,,632,1,1,1,3,0,212170,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,506043,506043,,,2,5,,Vehículos y autopartes,MANUFACTURA,6,8,0
689,393,BUSINESS,ACTIVE,ACTIVE,5000,,788,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-02 12:43:53,SOCIAL_NETWORKS,SAS,NIT,https://co.onlati.com,,2019,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Software y servicios de internet,SERVICIOS,,43,1
32380,1735,BUSINESS,ACTIVE,ACTIVE,5000,,13216,FAMILY_AND_FRIENDS,SUCCESS,,2022-08-30 10:46:26,COMMERCIAL_ALLY,SAS,NIT,www.tecno.co,,2008,40,Zipaquirá,Cundinamarca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Software y servicios de internet,SERVICIOS,,0,0
303,198,BUSINESS,ACTIVE,ACTIVE,5000,,443,FAMILY_AND_FRIENDS,SUCCESS,,2021-11-09 18:34:26,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Pereira,Risaralda,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,6,0
35076,1906,BUSINESS,ACTIVE,ACTIVE,5000,,14169,BUSINESS,SUCCESS,,2022-10-20 11:22:21,COMMERCIAL_ALLY,SAS,NIT,www.xkintech.com,RANGE_2,2021,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,,1,0,2,1,0,,,,,,,,,,0.23,0,tigo,2016-10-01 0:00:00,ACTIVE,FALSE,1,1,82.828.282.828,82.828.282.828,186.155.83.138,bogota,Colombia,distrito capital,87,141984.96,369230,141985,0,3,1,Windows,Software y servicios de internet,SERVICIOS,5,6,0
35659,1950,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,10000,,14462,BUSINESS,SUCCESS,,2022-11-18 9:40:03,SOCIAL_NETWORKS,SAS,NIT,,RANGE_3,2014,27,Cali,Valle del cauca,transunion,,781,1,1,1,2,0,35182,0,8,0,0,0,0,0,0,0.11,0,claro,2018-12-01 0:00:00,ACTIVE,FALSE,1,1,20.588.235.294,20.588.235.294,191.92.86.163,santiago de cali,Colombia,valle del cauca,493,1292264.04,1292264,1292264,,1,3,Windows,"Textiles, cueros y prendas de vestir",MANUFACTURA,45,5,0
194,114,BUSINESS,ACTIVE,ACTIVE,10000,,341,FAMILY_AND_FRIENDS,SUCCESS,,2021-10-27 14:38:21,SOCIAL_NETWORKS,SAS,NIT,www.doublevpartners.com,,2020,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,Software y servicios de internet,SERVICIOS,,13,0
677,385,BUSINESS,ACTIVE,ACTIVE,10000,,778,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-02 12:05:11,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0,0
5493,650,PROFESSIONAL,ACTIVE,ACTIVE,5000,,2756,FAMILY_AND_FRIENDS,SUCCESS,,2022-01-03 14:12:02,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1
37434,2053,BUSINESS,SECURITY_LOCKED,SECURITY_LOCKED,10000,,15227,CURRENT_CUSTOMER,SUCCESS,,2023-01-20 14:48:56,COMMERCIAL_ALLY,SAS,NIT,WWW.VERPYCONSULTORES.COM,RANGE_3,2019,33,Bogotá D.C.,"Bogotá, d. c.",transunion,,632,1,0,1,1,0,63463,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,392318.04,392318,392318,,2,3,,Consultoría empresarial,SERVICIOS,28,0,0
27818,1562,PROFESSIONAL,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,20000,,11597,FAMILY_AND_FRIENDS,SUCCESS,,2022-06-15 15:13:54,FRIEND_OR_COLLEAGUE,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
38084,2082,BUSINESS,ACTIVE,ACTIVE,20000,,15536,FAMILY_AND_FRIENDS,SUCCESS,,2023-02-08 15:58:39,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,6,0
49,30,PROFESSIONAL,ACTIVE,ACTIVE,5000,,164,FAMILY_AND_FRIENDS,SUCCESS,,2021-09-22 9:53:52,SOCIAL_NETWORKS,,CC,,,,,Itagüí,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
8618,823,BUSINESS,ACTIVE,ACTIVE,70000,,4014,BUSINESS,SUCCESS,,2022-01-18 16:57:25,INTERNET,SAS,NIT,,RANGE_2,2016,37,Bogotá D.C.,"Bogotá, d. c.",transunion,,644,1,0,3,2,0,0,0,2,0,0,0,0,0,0,0.77,0,claro,2017-12-01 0:00:00,ACTIVE,TRUE,1,1,76.452.599.389,76.452.599.389,186.80.241.55,bogota,Colombia,distrito capital,11,862491,901283,862491,0,1,3,iPhone,Publicidad,SERVICIOS,2,0,0
39639,2192,BUSINESS,ACTIVE,ACTIVE,5000,757,16264,BUSINESS,SUCCESS,,2023-04-11 12:10:13,INTERNET,SAS,NIT,home.toptracks.co,RANGE_1,2015,31,Bogotá D.C.,"Bogotá, d. c.",transunion,,0,1,0,1,2,0,,,,,,,,,,0.11,0,movistar,2016-12-01 0:00:00,ACTIVE,TRUE,1,1,1.5625,1.5625,165.225.222.177,miami,United States,florida,95,21.681.696.000.000.000,216817,216817,,2,2,Windows,"Arte, Entretenimiento y Recreación",SERVICIOS,,0,0
39809,2207,PROFESSIONAL,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,5000,,16357,FAMILY_AND_FRIENDS,SUCCESS,,2023-04-18 17:40:45,REFERRER,,CC,,,,,Itagüí,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A
39774,2199,BUSINESS,ACTIVE,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-04-17 13:04:50,,SAS,NIT,www.grupomundialdyg.com,,2015,45,La estrella,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Tecnología y suministros para empresa y hogar,COMERCIO,,0,0
39964,2223,BUSINESS,PENDING_ACTIVATION,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2023-04-25 10:02:10,,SAS,NIT,www.teledisca.com,,2016,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,#N/A,#N/A
39965,2224,BUSINESS,PENDING_ACTIVATION,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-04-25 10:06:26,COMMERCIAL_ALLY,SAS,NIT,www.polindustriasexpandible.co,,2022,,Cota,Cundinamarca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,#N/A,#N/A
578,345,BUSINESS,ACTIVE,ACTIVE,10000,,713,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-01 18:03:42,INTERNET,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,6,0
36093,1984,BUSINESS,ACTIVE,ACTIVE,10000,,,CROSS_SELLING,SUCCESS,,2022-12-12 11:22:54,COMMERCIAL_ALLY,SAS,NIT,https://agroariari.principalwebsite.com/,,2020,,Granada,Meta,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0
40022,2227,BUSINESS,PENDING_ACTIVATION,ACTIVE,5000,,,CROSS_SELLING,SUCCESS,,2023-04-27 15:07:30,INTERNET,SAS,NIT,https://medrarsof.com/,,2019,36,Armenia,Quindío,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Ingeniería,SERVICIOS,,#N/A,#N/A
